Time,Potential,J_0,J_1,J_2
1.395,-2.0999999999999996,-0.7369407825171947,-0.73970339121297,-0.7333537926897407
1.4000000000000001,-1.9999999999999964,-0.6875564502552152,-0.690921233035624,-0.6845333338715136
1.405,-1.8999999999999986,-0.6348800850100815,-0.6387422974221408,-0.6325521101243794
1.41,-1.8000000000000007,-0.5789235448464751,-0.5831747082993388,-0.5769843019079417
1.415,-1.6999999999999993,-0.5195591452065855,-0.5243640276603401,-0.5189144145697355
1.42,-1.6000000000000014,-0.4570076253730804,-0.4621418518945575,-0.45736634242348373
1.425,-1.5,-0.39128585322760046,-0.39679442974738777,-0.39252319117076695
1.43,-1.4000000000000021,-0.3225347469560802,-0.328269470250234,-0.3244468221673742
1.435,-1.299999999999999,-0.25093105353880674,-0.256896962528117,-0.25371938990429044
1.44,-1.200000000000001,-0.17659328019362874,-0.18277465418213978,-0.1801203717914177
1.445,-1.0999999999999979,-0.09981757631157961,-0.10615872059224785,-0.1039202526058034
1.45,-1.0,-0.02091225634831062,-0.02743406884779631,-0.025135570278962405
1.455,-0.8999999999999986,0.05977759946108563,0.0531803421145014,0.0559948808986519
1.46,-0.8000000000000007,0.14183655524175265,0.13511059109077905,0.13815924103619182
1.465,-0.6999999999999993,0.22489602082441706,0.21809767004742753,0.22187957653659396
1.47,-0.6000000000000014,0.30839628286776133,0.30153378650720697,0.30595080299826805
1.475,-0.4999999999999982,0.39183927509293426,0.38491439705831,0.39011890997790033
1.48,-0.40000000000000036,0.47455974473268725,0.46748139956616797,0.4738083100528456
1.485,-0.29999999999999716,0.5558485628571361,0.5487539417808875,0.5558131854049861
1.49,-0.1999999999999993,0.6350927168969065,0.6279594169463962,0.6361645730212331
1.495,-0.09999999999999787,0.7115336027927697,0.7043730632867664,0.7131792639847845
1.5,0.0,0.7844770948868245,0.7774378964677453,0.786913980729878
1.5050000000000001,0.10000000000000142,0.8533352613449097,0.8463595286011696,0.85660545155406
1.51,0.1999999999999993,0.9174009072594345,0.9106675535440445,0.9206917574629188
1.5150000000000001,0.3000000000000025,0.9763211612589657,0.9699674751609564,0.9795834715478122
1.52,0.40000000000000036,1.0297148223035038,1.023843731265515,1.0337685742415488
1.5250000000000001,0.5000000000000036,1.0775195956230164,1.0721066421829164,1.0815732022747397
1.53,0.6000000000000014,1.1197214666754007,1.11484070494771,1.1238043876364827
1.5350000000000001,0.7000000000000028,1.156498771160841,1.1521653356030583,1.1609589336439967
1.54,0.8000000000000007,1.187927602790296,1.1842025993391871,1.1930609531700611
1.545,0.8999999999999986,1.2142623886466026,1.2110944660380483,1.2192416125908494
1.55,1.0,1.2359402775764465,1.2330356780439615,1.2404900724068284
1.555,1.0999999999999979,1.252830191515386,1.25034648925066,1.2575542265549302
1.56,1.200000000000001,1.2653767811134458,1.2631777608767152,1.2696286626160145
1.565,1.299999999999999,1.273645056411624,1.271739232353866,1.2778991479426622
1.57,1.4000000000000021,1.2778243105858564,1.276067798025906,1.2814562926068902
1.575,1.5,1.278150220401585,1.2765649696812034,1.281027253717184
1.58,1.6000000000000014,1.2748280316591263,1.2733401786535978,1.2773438449949026
1.585,1.6999999999999993,1.268192222341895,1.2667721146717668,1.270082370378077
1.59,1.8000000000000007,1.2585117500275373,1.2571687744930387,1.259959178045392
1.595,1.8999999999999986,1.2461281325668097,1.2449133889749646,1.2468792386353016
1.6,2.0000000000000018,1.231460158713162,1.230377252213657,1.2316341353580356
1.605,2.0999999999999996,1.2148366533219814,1.2138167405501008,1.2143590776249766
1.61,2.200000000000003,1.196606851182878,1.195719107054174,1.1954567739740014
1.615,2.3000000000000007,1.1771042728796601,1.1763082472607493,1.175540811382234
1.62,2.400000000000002,1.1565940892323852,1.156019832007587,1.1545026116073132
1.625,2.5,1.1353231808170676,1.13496473710984,1.132670129649341
1.6300000000000001,2.6000000000000014,1.1135763954371214,1.1133756814524531,1.1106079472228885
1.635,2.6999999999999993,1.0915964106097817,1.0915696816518903,1.0881575336679816
1.6400000000000001,2.8000000000000025,1.0694184601306915,1.0696910144761205,1.0656982883810997
1.645,2.9000000000000004,1.047312617301941,1.0478416047990322,1.0433806171640754
1.6500000000000001,3.0000000000000036,1.0252919318154454,1.0261225998401642,1.0211959797888994
1.655,3.1000000000000014,1.003508827649057,1.004573562182486,0.9991567758843303
1.6600000000000001,3.200000000000003,0.9820741238072515,0.9833794692531228,0.9776360932737589
1.665,3.3000000000000007,0.9608385032042861,0.9624970583245158,0.9565098034217954
1.67,3.3999999999999986,0.9400875829160213,0.9419937040656805,0.9356655143201351
1.675,3.5,0.9197152312844992,0.9219230990856886,0.9154867278411984
1.68,3.599999999999998,0.8998271012678742,0.9023208972066641,0.8956352565437555
1.685,3.700000000000001,0.8803265141323209,0.8831642689183354,0.8763172132894397
1.69,3.799999999999999,0.8613573051989079,0.8643973981961608,0.8575726631097496
1.695,3.900000000000002,0.8428523098118603,0.8461868604645133,0.8392198663204908
1.7,4.0,0.8248326200991869,0.8283376442268491,0.8212930588051677
1.705,4.100000000000001,0.8072802475653589,0.8110396689735353,0.8040281534194946
1.71,4.199999999999999,0.7902833875268698,0.7942048823460937,0.7873111572116613
1.715,4.300000000000001,0.7737549156881869,0.7778361951932311,0.770888333208859
1.72,4.399999999999999,0.7577376500703394,0.7619520789012313,0.7551385355181992
1.725,4.500000000000002,0.7422104883007705,0.7465517232194543,0.7398082283325493
1.73,4.6,0.7271780134178698,0.7315245973877609,0.7249265601858497
1.735,4.700000000000003,0.7125889440067112,0.7170298211276531,0.7105190707370639
1.74,4.800000000000001,0.6984479585662484,0.7029388821683824,0.6966771031729877
1.745,4.900000000000002,0.6847936441190541,0.6892935414798558,0.6830768608488142
1.75,5.0,0.6715934900566936,0.676097602583468,0.6701091332361102
1.7550000000000001,5.100000000000001,0.6588374990969896,0.6632678550668061,0.6575790359638631
1.76,5.199999999999999,0.6465317723341286,0.6508396589197218,0.6454425449483097
1.7650000000000001,5.3000000000000025,0.6345279905945063,0.6388441785238683,0.6335739227943122
1.77,5.4,0.6229270743206143,0.6271505779586732,0.6221591201610863
1.7750000000000001,5.5000000000000036,0.6116989417932928,0.6158427516929805,0.6111051258631051
1.78,5.600000000000001,0.6009611426852643,0.6049864985980093,0.6003538393415511
1.7850000000000001,5.700000000000003,0.5904320762492716,0.5943264849483967,0.5901141325011849
1.79,5.800000000000001,0.5802425984293222,0.5840432900004089,0.5801135692745447
1.795,5.899999999999999,0.5703806327655911,0.5740049658343196,0.5702865645289421
1.8,6.0,0.5608340753242373,0.5643061539158225,0.5608452679589391
1.805,6.099999999999998,0.5515495743602514,0.5549087072722614,0.5517509831115603
1.81,6.200000000000003,0.5425792406313121,0.5457069496624172,0.5428391047753394
1.815,6.299999999999997,0.5337069435045123,0.5368404174223542,0.534213540609926
1.82,6.400000000000002,0.5252926619723439,0.5281835505738854,0.5258055664598942
1.825,6.5,0.5169939356856048,0.519750053063035,0.5175508875399828
1.83,6.600000000000001,0.5089491815306246,0.5115827401168644,0.5096391243860126
1.835,6.699999999999999,0.5010778489522636,0.5035937991924584,0.5019012009724975
1.84,6.800000000000001,0.49344031093642116,0.4958244701847434,0.49433700228109956
1.845,6.899999999999999,0.48601119546219707,0.4882318149320781,0.4869729853235185
1.85,7.0,0.4787224633619189,0.4808717300184071,0.47982446011155844
1.855,7.100000000000001,0.47168826730921865,0.47366827074438334,0.47276086546480656
1.86,7.200000000000003,0.46476261178031564,0.4666583826765418,0.4660355132073164
1.865,7.300000000000001,0.45804944541305304,0.459848933853209,0.4592178142629564
1.87,7.400000000000002,0.4515018882229924,0.45319070015102625,0.4526993650943041
1.875,7.5,0.4450871264562011,0.4466863244306296,0.4463509840425104
1.8800000000000001,7.600000000000001,0.43875300022773445,0.4403874205891043,0.4401972331106663
1.885,7.699999999999999,0.4326697082724422,0.4342011958360672,0.43416130100376904
1.8900000000000001,7.800000000000004,0.4266965757124126,0.4281642416026443,0.42816156055778265
1.895,7.899999999999999,0.42089388868771493,0.42233877535909414,0.42232873965986073
1.9000000000000001,8.000000000000004,0.41522909398190677,0.4166272128932178,0.41677883826196194
1.905,8.100000000000001,0.40965655469335616,0.4111133865080774,0.41115505318157375
1.9100000000000001,8.200000000000003,0.40431214845739305,0.405692832544446,0.40565111045725644
1.915,8.3,0.3990413954015821,0.40043046534992754,0.40051279263570905
1.92,8.399999999999999,0.3939072291832417,0.39531525899656117,0.39534129155799747
1.925,8.5,0.38894156040623784,0.3903613928705454,0.3903340455144644
1.93,8.599999999999998,0.38409468228928745,0.3855206575244665,0.3854113915003836
1.935,8.700000000000003,0.3793790270574391,0.3808198233600706,0.3806271415669471
1.94,8.799999999999997,0.3748209110926837,0.37629330018535256,0.3760531865991652
1.945,8.900000000000002,0.37035617628134787,0.3718874908518046,0.3714908536057919
1.95,9.0,0.3660111981444061,0.36758983111940324,0.3671283640433103
1.955,9.100000000000001,0.3618433722294867,0.36346512264572084,0.3627778619993478
1.96,9.2,0.3577234123367816,0.35939842369407415,0.3587438294198364
1.965,9.3,0.35380947683006525,0.35551504441536963,0.35470972466282547
1.97,9.399999999999999,0.35001681675203145,0.3517605885863304,0.35081763355992734
1.975,9.5,0.3462476509157568,0.3481192234903574,0.3470032636541873
1.98,9.600000000000001,0.34268792159855366,0.3445910238660872,0.34334689495153725
1.985,9.700000000000003,0.3391857757233083,0.3411641186103225,0.3398137358017266
1.99,9.8,0.3358153314329684,0.3379050057847053,0.33636449300684035
1.995,9.900000000000002,0.3325844183564186,0.33468772284686565,0.33307081810198724
0.0,10.0,-0.0009945663390311665,0.0001309343291922005,-0.0012035262260496893
0.003333333333333333,9.9,-0.0009890321188947837,0.00014850981578717892,-0.0012175136469920744
0.006666666666666666,9.8,-0.0010259467660915789,0.0001147575921720545,-0.0012162973649338937
0.009999999999999998,9.7,-0.0010799503501743857,9.547924712194344e-05,-0.0012081481655101811
0.013333333333333332,9.6,-0.0011480022421608282,0.00011980516245557737,-0.0012096076934966504
0.016666666666666666,9.5,-0.001185524987363351,8.039717759089626e-05,-0.00122900765995837
0.019999999999999997,9.4,-0.0012640978106048806,4.9442376678143773e-05,-0.0012941403855109002
0.02333333333333333,9.3,-0.00131378349692568,4.074531545938953e-06,-0.0012804570245492641
0.026666666666666665,9.2,-0.001395883600707748,-9.852138134647248e-06,-0.001339143365159447
0.03,9.1,-0.0015024920484165705,-8.021490285869959e-05,-0.0013511847228642182
0.03333333333333333,9.0,-0.0015607526822805085,-0.00012679905536572278,-0.001425439673710116
0.03666666666666667,8.9,-0.001694727857284306,-0.00022921128383046607,-0.001493248287481208
0.039999999999999994,8.8,-0.0017898422861435392,-0.00026144315994969247,-0.0015917683297743679
0.04333333333333333,8.7,-0.0018898219541370054,-0.00036610551332927344,-0.0016620095246935307
0.04666666666666666,8.6,-0.002049947515843087,-0.0004731397114793458,-0.001757367194883841
0.049999999999999996,8.5,-0.0022114109860922326,-0.0005587670109861165,-0.00183989294703224
0.05333333333333333,8.4,-0.002368556563851598,-0.0006934111810468146,-0.0019471704765692266
0.056666666666666664,8.3,-0.002541392467719561,-0.0008158314376629505,-0.0020793211219825025
0.06,8.2,-0.0027245060045970604,-0.0009752272289489383,-0.002235615254903678
0.06333333333333332,8.1,-0.00293103338117362,-0.0011579150478837619,-0.0023757935919093143
0.06666666666666667,8.0,-0.0031472910741285887,-0.0013591513908295383,-0.0025346420115965884
0.06999999999999999,7.9,-0.00342278235257254,-0.0015497450816042146,-0.002698294826586789
0.07333333333333333,7.8,-0.0036861108274024446,-0.0017441094582864025,-0.0029239179284559214
0.07666666666666666,7.7,-0.00397783964399423,-0.0020462985058316008,-0.003166630194755271
0.07999999999999999,7.6000000000000005,-0.00429292155058647,-0.002330851328224526,-0.003393287148355739
0.08333333333333333,7.5,-0.004633363136235857,-0.002644656007305457,-0.0036959628232580144
0.08666666666666666,7.4,-0.005046904410846764,-0.0029813271571583755,-0.003993408441601787
0.09,7.300000000000001,-0.005444755315693328,-0.0033745560499482963,-0.004326977930759313
0.09333333333333332,7.2,-0.005866931736818515,-0.0037589668900182005,-0.004684508665377507
0.09666666666666666,7.1,-0.0063385508437932,-0.004235451488966646,-0.0051138007183908485
0.09999999999999999,7.0,-0.006892634919495322,-0.004733221070637228,-0.005560425139265135
0.10333333333333333,6.9,-0.00745827415084932,-0.005279521075863158,-0.0060518092395795975
0.10666666666666666,6.800000000000001,-0.00809372869116487,-0.005907312859562808,-0.006616353573917877
0.10999999999999999,6.7,-0.008781362404988613,-0.006560403775438317,-0.007230218965560198
0.11333333333333333,6.6,-0.009536136029055342,-0.0072918240148283076,-0.007895107715739869
0.11666666666666665,6.5,-0.010353305297030602,-0.008131798895192333,-0.008609377953689545
0.12,6.4,-0.011237735554459505,-0.009040616088896058,-0.00946194145217305
0.12333333333333332,6.300000000000001,-0.012213509740831796,-0.010046068535302766,-0.010361271735746413
0.12666666666666665,6.200000000000001,-0.013279411745315883,-0.011162385933857877,-0.011414281332690734
0.13,6.1,-0.014478985460300464,-0.012382332410197705,-0.012525855767307803
0.13333333333333333,6.0,-0.015814662758202758,-0.013746835626079701,-0.013784602044324856
0.13666666666666666,5.9,-0.017267468429054134,-0.015258814048138447,-0.015181214403128251
0.13999999999999999,5.800000000000001,-0.01884579630859662,-0.016927087410294916,-0.016688509698724374
0.1433333333333333,5.700000000000001,-0.020578897863742895,-0.018761081199045293,-0.018395279374090023
0.14666666666666667,5.6,-0.022514757059980184,-0.020808231958653778,-0.02032712496293243
0.15,5.5,-0.02466857634135522,-0.023030101889162324,-0.022457894709077664
0.15333333333333332,5.4,-0.02708061430894304,-0.02558110277459491,-0.02483752065745648
0.15666666666666665,5.300000000000001,-0.02969079028116539,-0.028352253866614774,-0.0274246460176073
0.15999999999999998,5.200000000000001,-0.03262164210900664,-0.03142309904797003,-0.03038754264707677
0.16333333333333333,5.1,-0.03583874384639785,-0.03485019743675366,-0.03362611591001041
0.16666666666666666,5.0,-0.03942675614962354,-0.03865355969173834,-0.037232620612485334
0.16999999999999998,4.9,-0.04342162885586731,-0.04287405259674415,-0.04124597646296024
0.1733333333333333,4.800000000000001,-0.04781939755775966,-0.047537700447719544,-0.04575959310750477
0.17666666666666667,4.7,-0.05273889019736089,-0.05264876229921356,-0.050690833653789014
0.18,4.6000000000000005,-0.058216849516611546,-0.05834808960207738,-0.05618581746239215
0.18333333333333332,4.5,-0.06420930498279631,-0.06464887110632844,-0.0623286601039581
0.18666666666666665,4.4,-0.0709335405845195,-0.07164203387219459,-0.06906956469174474
0.18999999999999997,4.300000000000001,-0.07831013709073886,-0.07930361415492371,-0.07656195695744827
0.19333333333333333,4.2,-0.08648408838780597,-0.08775578235508874,-0.08484785765176639
0.19666666666666666,4.1000000000000005,-0.09556629584403709,-0.09706690610619262,-0.09406878985464573
0.19999999999999998,4.000000000000001,-0.10554260975914076,-0.10732995829312131,-0.10418084810953587
0.2033333333333333,3.9000000000000004,-0.11659808369586244,-0.11862230475526303,-0.1154025825089775
0.20666666666666667,3.8,-0.1287498113233596,-0.13103706005495042,-0.12772008951287717
0.21,3.7,-0.14220041525550187,-0.1446762375999242,-0.1413257683161646
0.21333333333333332,3.6000000000000005,-0.1569421652238816,-0.15964209812227637,-0.15628512541297823
0.21666666666666665,3.500000000000001,-0.1731501801405102,-0.176036320743151,-0.17273676570039243
0.21999999999999997,3.4000000000000004,-0.19101059949025512,-0.19405831408221275,-0.1907958723604679
0.22333333333333333,3.3,-0.21061053895391524,-0.21375621075276285,-0.21066566032823175
0.22666666666666666,3.2,-0.23207136988639832,-0.23536296770907938,-0.23243981378618628
0.22999999999999998,3.1000000000000005,-0.2556498534977436,-0.2589869925286621,-0.25620620069094
0.2333333333333333,3.000000000000001,-0.28141580731607974,-0.28483738168142736,-0.2822246886789799
0.23666666666666666,2.9000000000000004,-0.3096407304983586,-0.31308808410540223,-0.31074842461384833
0.24,2.8000000000000007,-0.34049113863147795,-0.3439192797522992,-0.34186982084065676
0.24333333333333332,2.7,-0.37408012500964105,-0.377522507449612,-0.37563119060359895
0.24666666666666665,2.6000000000000005,-0.4107603277079761,-0.4140634839423001,-0.4125845516100526
0.24999999999999997,2.500000000000001,-0.45059039536863565,-0.4538046848028898,-0.4522789274342358
0.2533333333333333,2.4000000000000012,-0.49379432294517756,-0.4968418781645596,-0.49550037318840623
0.25666666666666665,2.3000000000000007,-0.5405233716592193,-0.5433637923561037,-0.5418626517057419
0.26,2.1999999999999993,-0.5909354677423835,-0.5934889786876738,-0.5919870496727526
0.2633333333333333,2.1000000000000005,-0.6451212773099542,-0.6472802520729601,-0.6457322440110147
0.26666666666666666,2.0,-0.7031684485264122,-0.7048658314161003,-0.7030742475762963
0.26999999999999996,1.9000000000000004,-0.7651754175312817,-0.7663166029378772,-0.7639229688793421
0.2733333333333333,1.8000000000000007,-0.830985140055418,-0.8316462659277022,-0.8287133085541427
0.27666666666666667,1.6999999999999993,-0.9008049815893173,-0.9007070669904351,-0.8973586894571781
0.27999999999999997,1.6000000000000014,-0.9743510503321886,-0.973630391061306,-0.9697651257738471
0.2833333333333333,1.5,-1.0516368430107832,-1.0503454320132732,-1.0457400428131223
0.2866666666666666,1.4000000000000021,-1.132394315674901,-1.1306573105975986,-1.1253584017977118
0.29,1.3000000000000007,-1.2164941998198628,-1.2144214566797018,-1.2077663512900472
0.29333333333333333,1.1999999999999993,-1.3036529757082462,-1.3014681302011013,-1.2941260002553463
0.29666666666666663,1.1000000000000014,-1.393486039713025,-1.3913161419332027,-1.3834644658491015
0.3,1.0,-1.4857312310487032,-1.4838184248656034,-1.4750588284805417
0.3033333333333333,0.9000000000000021,-1.5798046858981252,-1.578434331342578,-1.5688248556107283
0.30666666666666664,0.8000000000000007,-1.6753179542720318,-1.6746322326362133,-1.6649216823279858
0.31,0.6999999999999993,-1.7716672345995903,-1.7718358226120472,-1.7616567108780146
0.3133333333333333,0.6000000000000014,-1.8682883363217115,-1.8694723509252071,-1.859306676313281
0.31666666666666665,0.5,-1.9645917098969221,-1.9668348655104637,-1.9566885512322187
0.31999999999999995,0.40000000000000213,-2.0598149355500937,-2.063100691884756,-2.0535553712397814
0.3233333333333333,0.3000000000000007,-2.153302736580372,-2.157590813934803,-2.1485900431871414
0.32666666666666666,0.1999999999999993,-2.2443082686513662,-2.249414272606373,-2.240987068042159
0.32999999999999996,0.10000000000000142,-2.3321019895374775,-2.3378273639827967,-2.330385150387883
0.3333333333333333,0.0,-2.415909606963396,-2.4219750482589006,-2.41477470099926
0.33666666666666667,-0.09999999999999964,-2.495103759691119,-2.5011046063154936,-2.494948837906122
0.33999999999999997,-0.1999999999999993,-2.5690846033394337,-2.5747067108750343,-2.5695681758224964
0.3433333333333333,-0.29999999999999893,-2.637280911207199,-2.642208479344845,-2.637826580554247
0.3466666666666666,-0.3999999999999986,-2.699269713833928,-2.7032089848071337,-2.6996521912515163
0.35,-0.5,-2.754693403840065,-2.757531488314271,-2.7541466299444437
0.35333333333333333,-0.5999999999999996,-2.803367743268609,-2.8048866614699364,-2.802348619326949
0.35666666666666663,-0.6999999999999993,-2.8451871164143085,-2.8453666251152754,-2.8433548472821712
0.36,-0.7999999999999989,-2.880089772865176,-2.8789726849645376,-2.87668620608747
0.3633333333333333,-0.8999999999999986,-2.908240173012018,-2.906008828431368,-2.904281945899129
0.36666666666666664,-1.0,-2.9298607297241688,-2.9265733901411295,-2.9245253019034863
0.37,-1.0999999999999996,-2.945115251466632,-2.941023610532284,-2.9391345232725143
0.3733333333333333,-1.1999999999999993,-2.9545007571578026,-2.9497552551329136,-2.9477529264986515
0.37666666666666665,-1.299999999999999,-2.95837639644742,-2.9531747475266457,-2.9508140441030264
0.37999999999999995,-1.3999999999999986,-2.957140777260065,-2.951645102351904,-2.9490816704928875
0.3833333333333333,-1.5,-2.9513037465512753,-2.9455981347709894,-2.9424451142549515
0.38666666666666666,-1.5999999999999996,-2.941307818517089,-2.9355622716248035,-2.9323476161807775
0.38999999999999996,-1.6999999999999993,-2.927653396502137,-2.92190614156425,-2.918168645352125
0.3933333333333333,-1.799999999999999,-2.910788143053651,-2.90516341291368,-2.90046164393425
0.39666666666666667,-1.9000000000000004,-2.8912159632891417,-2.8856062702834606,-2.8812531251460314
0.39999999999999997,-1.9999999999999982,-2.8693395536392927,-2.8638127390295267,-2.8583283126354218
0.4033333333333333,-2.0999999999999996,-2.84547053091228,-2.8400131575763226,-2.8351278472691774
0.4066666666666666,-2.1999999999999993,-2.820075485855341,-2.8147689793258905,-2.8094007950276136
0.41,-2.299999999999999,-2.793480757623911,-2.7881765961647034,-2.7827968187630177
0.41333333333333333,-2.4000000000000004,-2.7659999784082174,-2.760681951418519,-2.7552748303860426
0.41666666666666663,-2.4999999999999982,-2.7378178518265486,-2.732475021854043,-2.7270341869443655
0.42,-2.5999999999999996,-2.709174709394574,-2.703832173720002,-2.6982188895344734
0.4233333333333333,-2.6999999999999993,-2.6803396195173264,-2.6749181542545557,-2.669570127502084
0.42666666666666664,-2.799999999999999,-2.6514456141740084,-2.646005019545555,-2.640301553532481
0.43,-2.9000000000000004,-2.6226207576692104,-2.6170932687819004,-2.611514188349247
0.4333333333333333,-2.9999999999999982,-2.593981195241213,-2.588340388610959,-2.5824837367981672
0.43666666666666665,-3.0999999999999996,-2.565692899748683,-2.559968549758196,-2.554269263520837
0.43999999999999995,-3.1999999999999993,-2.537739660590887,-2.531853897497058,-2.5264719054102898
0.4433333333333333,-3.299999999999999,-2.510286157950759,-2.5042435359209776,-2.4985800329595804
0.44666666666666666,-3.4000000000000004,-2.4832652993500233,-2.477074719965458,-2.4715728405863047
0.44999999999999996,-3.4999999999999982,-2.456787282600999,-2.450469333678484,-2.4450226705521345
0.4533333333333333,-3.5999999999999996,-2.4309380296617746,-2.4243997782468796,-2.4192827194929123
0.4566666666666666,-3.6999999999999975,-2.405618390068412,-2.398926367983222,-2.393649550154805
0.45999999999999996,-3.799999999999999,-2.3809193782508373,-2.37408790551126,-2.3693238645792007
0.4633333333333333,-3.9000000000000004,-2.3568211533129215,-2.34978767298162,-2.344866694882512
0.4666666666666666,-3.9999999999999982,-2.3333501927554607,-2.326111789792776,-2.3212162517011166
0.47,-4.1,-2.3104946576058865,-2.3030287455767393,-2.2985638566315174
0.47333333333333333,-4.199999999999999,-2.288278352469206,-2.2806310057640076,-2.2763610035181046
0.4766666666666666,-4.299999999999999,-2.2666499968618155,-2.25876840762794,-2.2545809652656317
0.48,-4.399999999999999,-2.2455921676009893,-2.2375119868665934,-2.2331853937357664
0.4833333333333333,-4.499999999999998,-2.2251725289970636,-2.2168971188366413,-2.212913567200303
0.48666666666666664,-4.6,-2.2052949629724026,-2.1967481207102537,-2.193318661302328
0.49,-4.699999999999999,-2.185979750007391,-2.1772953551262617,-2.173428749665618
0.4933333333333333,-4.799999999999999,-2.167245615273714,-2.1583419777452946,-2.154989678412676
0.49666666666666665,-4.899999999999999,-2.1490092799067497,-2.1398969516158104,-2.1368485670536757
0.49999999999999994,-4.999999999999998,-2.1313609816133976,-2.1220538448542356,-2.119218511506915
0.5033333333333333,-5.1,-2.114182835444808,-2.104651650413871,-2.101908218115568
0.5066666666666666,-5.1999999999999975,-2.0974881779402494,-2.087772076949477,-2.085091669112444
0.51,-5.300000000000001,-2.081320859491825,-2.0714261177927256,-2.06927677616477
0.5133333333333333,-5.399999999999999,-2.065605791285634,-2.0555142164230347,-2.053673980757594
0.5166666666666666,-5.499999999999998,-2.050357535481453,-2.0400620475411415,-2.0384776704013348
0.52,-5.600000000000001,-2.035531386733055,-2.0250709019601345,-2.0234076473861933
0.5233333333333333,-5.699999999999999,-2.0211596097797155,-2.0104936454445124,-2.0091372076421976
0.5266666666666666,-5.799999999999999,-2.0071688517928123,-1.9963707868009806,-1.9953441638499498
0.5299999999999999,-5.899999999999997,-1.993614723905921,-1.9825930260121822,-1.981940058991313
0.5333333333333333,-6.0,-1.9804006516933441,-1.9692472256720066,-1.968594167381525
0.5366666666666666,-6.099999999999998,-1.9676228649914265,-1.9562670066952705,-1.956066220998764
0.5399999999999999,-6.199999999999999,-1.9551597200334072,-1.9436710271984339,-1.943436361849308
0.5433333333333333,-6.300000000000001,-1.9430866986513138,-1.931422557681799,-1.9316011164337397
0.5466666666666666,-6.399999999999999,-1.9312888979911804,-1.919520204886794,-1.9197966773062944
0.5499999999999999,-6.4999999999999964,-1.9198809061199427,-1.9079339765012264,-1.9082922842353582
0.5533333333333333,-6.600000000000001,-1.908749284222722,-1.8966778255999088,-1.897203242406249
0.5566666666666666,-6.699999999999999,-1.897901302203536,-1.885691873729229,-1.8866474255919456
0.5599999999999999,-6.799999999999997,-1.8874128852039576,-1.8750817235559225,-1.8760575074702501
0.5633333333333332,-6.899999999999999,-1.8771834056824446,-1.8646760080009699,-1.8662332417443395
0.5666666666666667,-7.0,-1.8671942260116339,-1.8546168198809028,-1.85569332446903
0.57,-7.099999999999998,-1.8574770763516426,-1.8448063796386123,-1.8463444681838155
0.5733333333333333,-7.199999999999996,-1.8480470534414053,-1.8352602254599333,-1.8368223663419485
0.5766666666666667,-7.300000000000001,-1.8388366354629397,-1.8259412627667189,-1.8279755404219031
0.58,-7.399999999999999,-1.8298597605898976,-1.8168323775753379,-1.8186122868210077
0.5833333333333333,-7.4999999999999964,-1.8211055072024465,-1.807998008094728,-1.8102956181392074
0.5866666666666667,-7.600000000000001,-1.8126005912199616,-1.7994593689218163,-1.8017260758206248
0.59,-7.699999999999999,-1.8042804896831512,-1.7910342989489436,-1.793372955173254
0.5933333333333333,-7.799999999999997,-1.7961626844480634,-1.7828533314168453,-1.7854987643659115
0.5966666666666667,-7.899999999999999,-1.7882540300488472,-1.7748918551951647,-1.7775076255202293
0.6,-8.0,-1.780543684028089,-1.7671430874615908,-1.7699000164866447
0.6033333333333333,-8.099999999999998,-1.7730352329090238,-1.7595550306141376,-1.762470287270844
0.6066666666666666,-8.199999999999996,-1.7656198116019368,-1.7521394426003098,-1.7552878204733133
0.61,-8.3,-1.7584556974470615,-1.744886931963265,-1.74786511156708
0.6133333333333333,-8.399999999999999,-1.7514377357438207,-1.7378484914079309,-1.7409215234220028
0.6166666666666666,-8.499999999999996,-1.7445466658100486,-1.7309695538133383,-1.7342894366011024
0.62,-8.600000000000001,-1.7378440666943789,-1.7242222540080547,-1.7275790004059672
0.6233333333333333,-8.7,-1.731259155087173,-1.7176454681903124,-1.7211597543209791
0.6266666666666666,-8.799999999999997,-1.7248248914256692,-1.7112161768600345,-1.7148054437711835
0.63,-8.899999999999999,-1.7185572404414415,-1.7049007853493094,-1.7086832020431757
0.6333333333333333,-9.0,-1.712371675297618,-1.6987718669697642,-1.7026295391842723
0.6366666666666666,-9.099999999999998,-1.7063675355166197,-1.692763770930469,-1.6962698083370924
0.6399999999999999,-9.199999999999996,-1.7004397790879011,-1.6868631513789296,-1.690507035702467
0.6433333333333333,-9.3,-1.6946441307663918,-1.6811065608635545,-1.6850733179599047
0.6466666666666666,-9.399999999999999,-1.6889760717749596,-1.6754753896966577,-1.6793663697317243
0.6499999999999999,-9.499999999999996,-1.6833820473402739,-1.6699387729167938,-1.6739285672083497
0.6533333333333333,-9.600000000000001,-1.6779356682673097,-1.6644950723275542,-1.6685043312609196
0.6566666666666666,-9.7,-1.6725576249882579,-1.659185810945928,-1.663264344446361
0.6599999999999999,-9.799999999999997,-1.6673196768388152,-1.653991349041462,-1.6580598382279277
0.6633333333333333,-9.899999999999999,-1.6621352983638644,-1.6489100437611341,-1.653042715974152
0.6666666666666666,-10.0,-1.657075454480946,-1.6438752030953765,-1.6481076795607805
0.6699999999999999,-9.9,-1.6520392410457134,-1.6389134861528873,-1.6429126290604472
0.6733333333333333,-9.799999999999999,-1.6471070880070329,-1.634075541049242,-1.6383268190547824
